ObjectId,goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level_,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,UnitMultiplier,Units_code,Units_desc,timeSeries_id,timeSeries_keys,n_years,min_year,max_year,years,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,value_2020,latest_value,footnotes,nature
33,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),616,Poland,5,151,Eastern Europe,Country,19.40660158,52.1226733,POL,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",32.54,29.79,31.08,33.3,32.75,32.8,35.35,36.22,36.13,35.48,35.64,37.98,37.82,37.76,38.81,40.17,41.17,41.25,42.5,43.05,,43.05,"[2000-2001,2003-2005,2010-2011]: Repository: Eurostat special tabulation | Break in series: Methodology revised // [2002,2006-2009,2012-2019]: Repository: Eurostat special tabulation",C: Country data
34,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),620,Portugal,5,39,Southern Europe,Country,-7.961599811,39.68509315,PRT,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",31.05,30.81,29.5,32.2,33.46,34.06,33.03,31.83,31.45,31.78,32.28,33.36,35.16,33.75,35.13,32.63,35.85,34.3,33.96,37.13,,37.13,"[2000-2004,2006-2010,2012-2019]: Repository: Eurostat special tabulation // [2005,2011]: Repository: Eurostat special tabulation | Break in series: Methodology revised",C: Country data
35,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),634,Qatar,4,145,Western Asia,Country,51.19152467,25.28355379,QAT,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,9,2001,2017,"[2001, 2004, 2006, 2007, 2009, 2013, 2015, 2016, 2017]",,4.71,,,8.09,,7.28,6.83,,4.36,,,,12.22,,14.74,14.91,15.09,,,,15.09,"[2001]: Data reference period: October | Reference group coverage: Nonstandard coverage of employed and/or unemployed persons // [2004]: Data reference period: March // [2006-2007]: Data reference period: October // [2009]: Reference group coverage: Total employment // [2013]: Data reference period: September | Reference group coverage: Excluding temporarily absent from work | Age coverage - maximum age: 76 years or older, but bounded // [2015]: Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded // [2016-2017]: Data reference period: September",C: Country data
36,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),410,Republic of Korea,4,30,Eastern Asia,Country,127.8610254,36.45201023,KOR,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",5,5.95,5.6,5.97,7.09,7.89,8.64,8.87,9.5,8.62,9.4,10.09,11.1,11.37,11.14,10.45,9.77,12.33,14.46,15.41,15.65,15.65,"[2000-2008]: Employment definition: Excluding own-use production workers | Population coverage: Excluding armed forces and/or conscripts // [2009-2012]: Employment definition: Excluding own-use production workers | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding armed forces and/or conscripts // [2015]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2016-2020]: Repository: ILO-STATISTICS - Micro data processing",C: Country data
37,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),498,Republic of Moldova,5,151,Eastern Europe,Country,28.4650624,47.20236795,MDA,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",33.2,37.41,40.23,39.5,39,38.85,38.94,40.19,37.97,38.65,36.43,39.37,44.11,39.17,42.57,48.47,46.6,42.03,40.25,45.68,,45.68,"[2009]: Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 76 years or older, but bounded // [2010]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2011-2019]: Repository: ILO-STATISTICS - Micro data processing",C: Country data
38,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),642,Romania,5,151,Eastern Europe,Country,24.98481009,45.83893563,ROU,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",26.8,28.46,33.25,33.22,28.88,29.18,30.18,28.21,29.53,31.26,31.05,30.84,31.06,31.25,31.67,31.48,33.61,30.37,31.63,33.56,,33.56,"[2000-2001,2004,2006-2009,2012-2019]: Repository: Eurostat special tabulation // [2002-2003,2005,2010-2011]: Repository: Eurostat special tabulation | Break in series: Methodology revised",C: Country data
39,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),643,Russian Federation,5,151,Eastern Europe,Country,99.01404926,61.61899849,RUS,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",35.62,36.64,37.45,38.69,38.07,39.01,38.85,38.68,37.08,37.41,38.6,39.52,39.09,38.38,38.06,38.69,42.03,41.31,41.83,44.69,,44.69,"[2000-2008]: Age coverage - maximum age: 72 years old // [2009]: Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Age coverage - maximum age: 72 years old // [2010]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2011-2019]: Repository: ILO-STATISTICS - Micro data processing",C: Country data
40,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),646,Rwanda,4,14,Eastern Africa,Country,29.92310194,-1.999842114,RWA,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,3,2017,2019,"[2017, 2018, 2019]",,,,,,,,,,,,,,,,,,36.28,31.94,28.62,,28.62,[2017]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised // [2018-2019]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,C: Country data
41,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),662,Saint Lucia,4,29,Caribbean,Country,-60.96529553,13.89405601,LCA,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,9,2000,2019,"[2000, 2002, 2003, 2004, 2005, 2006, 2017, 2018, 2019]",55.42,,54.98,59.41,52.3,50.35,46.13,,,,,,,,,,,53.79,45.05,57.34,,57.34,[2005-2006]: Reference group coverage: Total employment // [2017]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age | Break in series: Methodology revised // [2018-2019]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age,C: Country data
42,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),670,Saint Vincent and the Grenadines,4,29,Caribbean,Country,-61.19024321,13.24627968,VCT,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,1,2001,2001,[2001],,49.53,,,,,,,,,,,,,,,,,,,,49.53,,C: Country data
43,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),882,Samoa,4,543,Oceania (exc. Australia and New Zealand),Country,-172.4430749,-13.61541469,WSM,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,6,2001,2017,"[2001, 2006, 2011, 2012, 2014, 2017]",,28.51,,,,,29.99,,,,,36.3,47.26,,47.27,,,43.09,,,,43.09,"[2006,2011]: Data reference period: November // [2012]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2014]: Data reference period: October // [2017]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised",C: Country data
44,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),882,Samoa,4,543,Oceania (exc. Australia and New Zealand),Country,-172.4430749,-13.61541469,WSM,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,6,2001,2017,"[2001, 2006, 2011, 2012, 2014, 2017]",,28.51,,,,,29.99,,,,,36.3,47.26,,47.27,,,43.09,,,,43.09,"[2006,2011]: Data reference period: November // [2012]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2014]: Data reference period: October // [2017]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised",C: Country data
45,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),678,Sao Tome and Principe,4,17,Middle Africa,Country,6.609772265,0.241554875,STP,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,1,2012,2012,[2012],,,,,,,,,,,,,24.35,,,,,,,,,24.35,,C: Country data
46,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),682,Saudi Arabia,4,145,Western Asia,Country,44.54763347,24.12594211,SAU,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,5,2006,2013,"[2006, 2007, 2008, 2009, 2013]",,,,,,,8.95,9.22,7.12,5.38,,,,6.8,,,,,,,,6.8,[2006]: Data reference period: April // [2009]: Reference group coverage: Total employment,C: Country data
47,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),686,Senegal,4,11,Western Africa,Country,-14.46636926,14.35920905,SEN,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,1,2015,2015,[2015],,,,,,,,,,,,,,,,23.16,,,,,,23.16,Repository: ILO-STATISTICS - Micro data processing,C: Country data
48,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),688,Serbia,5,39,Southern Europe,Country,20.805876,44.03145697,SRB,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,15,2004,2019,"[2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",,,,,25.87,24.78,24.9,35.39,36.22,35,,32.8,29.07,31.46,29.82,28.59,29.37,30.69,31.33,32.74,,32.74,"[2004-2007]: Data reference period: October // [2008,2012-2014]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2009,2011,2015-2019]: Repository: ILO-STATISTICS - Micro data processing",C: Country data
